CustomerID,Country,Fav_weekday,Fav_month
18224.0,United Kingdom,Monday,March
14245.0,United Kingdom,Monday,March
17678.0,United Kingdom,Monday,March
15855.0,United Kingdom,Tuesday,July
16036.0,United Kingdom,Tuesday,September
17763.0,United Kingdom,Monday,March
13262.0,United Kingdom,Monday,March
17152.0,United Kingdom,Sunday,May
14632.0,United Kingdom,Tuesday,March
13900.0,United Kingdom,Tuesday,May
14875.0,United Kingdom,Wednesday,August
15132.0,United Kingdom,Friday,August
17272.0,United Kingdom,Tuesday,May
16135.0,United Kingdom,Tuesday,March
12831.0,United Kingdom,Tuesday,March
15437.0,United Kingdom,Tuesday,March
14377.0,United Kingdom,Thursday,January
16374.0,United Kingdom,Sunday,April
13196.0,United Kingdom,Friday,September
16809.0,United Kingdom,Tuesday,November
15457.0,United Kingdom,Tuesday,March
16721.0,United Kingdom,Tuesday,March
12399.0,Belgium,Wednesday,March
17733.0,United Kingdom,Tuesday,January
15410.0,United Kingdom,Friday,May
13239.0,United Kingdom,Wednesday,March
15449.0,United Kingdom,Wednesday,November
14870.0,United Kingdom,Wednesday,March
13821.0,United Kingdom,Wednesday,March
17096.0,United Kingdom,Thursday,November
12818.0,Austria,Wednesday,March
12604.0,France,Wednesday,March
18191.0,United Kingdom,Wednesday,March
14461.0,United Kingdom,Tuesday,June
13132.0,United Kingdom,Wednesday,March
16859.0,United Kingdom,Monday,July
15245.0,United Kingdom,Wednesday,March
17486.0,United Kingdom,Wednesday,March
12564.0,France,Wednesday,March
15644.0,United Kingdom,Sunday,March
14075.0,United Kingdom,Sunday,November
17250.0,United Kingdom,Wednesday,March
14129.0,United Kingdom,Thursday,March
15651.0,United Kingdom,Friday,March
13035.0,United Kingdom,Thursday,March
17644.0,United Kingdom,Friday,March
13341.0,United Kingdom,Thursday,March
13512.0,United Kingdom,Thursday,March
16620.0,United Kingdom,Sunday,June
17698.0,United Kingdom,Thursday,March
14267.0,United Kingdom,Thursday,June
16022.0,United Kingdom,Thursday,March
14235.0,United Kingdom,Thursday,March
16769.0,United Kingdom,Thursday,March
17754.0,United Kingdom,Friday,February
12408.0,Belgium,Thursday,March
16063.0,United Kingdom,Thursday,March
15178.0,United Kingdom,Thursday,March
14348.0,United Kingdom,Thursday,March
15815.0,United Kingdom,Friday,July
13695.0,United Kingdom,Wednesday,March
17979.0,United Kingdom,Friday,April
12545.0,Spain,Friday,March
14758.0,United Kingdom,Friday,March
14536.0,United Kingdom,Friday,March
13662.0,United Kingdom,Saturday,November
17946.0,United Kingdom,Wednesday,April
13743.0,United Kingdom,Tuesday,July
18078.0,United Kingdom,Friday,March
16780.0,United Kingdom,Wednesday,August
17937.0,United Kingdom,Wednesday,August
18273.0,United Kingdom,Sunday,July
17625.0,United Kingdom,Friday,July
13357.0,United Kingdom,Sunday,March
16777.0,United Kingdom,Sunday,March
14476.0,United Kingdom,Sunday,March
13481.0,United Kingdom,Tuesday,March
16245.0,United Kingdom,Wednesday,November
13266.0,United Kingdom,Thursday,April
12669.0,France,Monday,March
12792.0,Portugal,Monday,March
17765.0,United Kingdom,Friday,May
15083.0,United Kingdom,Monday,March
18010.0,United Kingdom,Monday,March
13760.0,United Kingdom,Sunday,October
15624.0,United Kingdom,Monday,July
17749.0,United Kingdom,Monday,March
15068.0,United Kingdom,Monday,October
14538.0,United Kingdom,Friday,June
14851.0,United Kingdom,Wednesday,November
14021.0,United Kingdom,Monday,December
13037.0,United Kingdom,Sunday,July
18177.0,United Kingdom,Thursday,May
14128.0,United Kingdom,Monday,October
17874.0,United Kingdom,Thursday,April
17719.0,United Kingdom,Tuesday,March
14441.0,United Kingdom,Thursday,October
17931.0,United Kingdom,Tuesday,March
13803.0,United Kingdom,Tuesday,March
17398.0,United Kingdom,Tuesday,March
15906.0,United Kingdom,Thursday,February
13439.0,United Kingdom,Tuesday,March
12888.0,United Kingdom,Tuesday,March
12456.0,Switzerland,Wednesday,July
15521.0,United Kingdom,Thursday,October
13720.0,United Kingdom,Wednesday,March
17594.0,United Kingdom,Thursday,September
17775.0,United Kingdom,Wednesday,March
14146.0,United Kingdom,Wednesday,January
16657.0,United Kingdom,Wednesday,November
15424.0,United Kingdom,Wednesday,March
13316.0,United Kingdom,Sunday,July
16788.0,United Kingdom,Wednesday,March
16584.0,United Kingdom,Wednesday,March
15364.0,United Kingdom,Monday,May
18108.0,United Kingdom,Wednesday,March
14272.0,United Kingdom,Tuesday,September
15980.0,United Kingdom,Friday,December
15832.0,United Kingdom,Wednesday,March
14828.0,United Kingdom,Wednesday,March
16092.0,United Kingdom,Wednesday,March
15528.0,United Kingdom,Wednesday,March
16398.0,United Kingdom,Thursday,March
17088.0,United Kingdom,Thursday,March
17438.0,United Kingdom,Thursday,March
13060.0,United Kingdom,Thursday,March
14790.0,United Kingdom,Thursday,November
14890.0,United Kingdom,Thursday,March
16386.0,United Kingdom,Friday,November
14818.0,United Kingdom,Tuesday,September
12909.0,United Kingdom,Thursday,March
12619.0,Germany,Wednesday,November
16681.0,United Kingdom,Thursday,March
13573.0,United Kingdom,Thursday,October
14957.0,United Kingdom,Thursday,March
13918.0,United Kingdom,Friday,October
17212.0,United Kingdom,Thursday,March
14886.0,United Kingdom,Tuesday,January
13626.0,United Kingdom,Tuesday,January
13462.0,United Kingdom,Tuesday,January
18263.0,United Kingdom,Thursday,July
16960.0,United Kingdom,Tuesday,January
17701.0,United Kingdom,Tuesday,January
14852.0,United Kingdom,Saturday,December
12569.0,Germany,Tuesday,April
13169.0,United Kingdom,Tuesday,January
16162.0,United Kingdom,Tuesday,January
13781.0,United Kingdom,Friday,March
14023.0,United Kingdom,Saturday,February
17669.0,United Kingdom,Thursday,June
16142.0,United Kingdom,Monday,April
17648.0,United Kingdom,Monday,October
13059.0,United Kingdom,Monday,April
16224.0,United Kingdom,Thursday,April
17886.0,United Kingdom,Thursday,August
13294.0,United Kingdom,Monday,April
15289.0,United Kingdom,Monday,July
18185.0,United Kingdom,Monday,April
15756.0,United Kingdom,Saturday,October
14747.0,United Kingdom,Monday,April
14719.0,United Kingdom,Monday,August
16586.0,United Kingdom,Wednesday,May
16105.0,United Kingdom,Wednesday,May
15674.0,United Kingdom,Tuesday,September
16906.0,United Kingdom,Wednesday,May
16170.0,United Kingdom,Tuesday,September
15244.0,United Kingdom,Tuesday,May
16696.0,United Kingdom,Wednesday,October
15145.0,United Kingdom,Thursday,May
17492.0,United Kingdom,Wednesday,May
17409.0,United Kingdom,Wednesday,May
17783.0,United Kingdom,Wednesday,September
13863.0,United Kingdom,Saturday,June
13515.0,United Kingdom,Wednesday,September
15917.0,United Kingdom,Saturday,June
17440.0,United Kingdom,Saturday,June
17140.0,United Kingdom,Saturday,June
14964.0,United Kingdom,Saturday,June
16031.0,United Kingdom,Saturday,June
14403.0,United Kingdom,Saturday,June
17042.0,United Kingdom,Saturday,October
17906.0,United Kingdom,Saturday,June
18272.0,United Kingdom,Tuesday,July
13731.0,United Kingdom,Monday,July
13748.0,United Kingdom,Monday,May
12580.0,Germany,Monday,July
14912.0,Italy,Monday,July
15530.0,United Kingdom,Monday,July
13950.0,United Kingdom,Monday,November
13892.0,United Kingdom,Friday,June
13752.0,United Kingdom,Monday,July
14446.0,United Kingdom,Monday,September
16209.0,United Kingdom,Monday,December
15754.0,United Kingdom,Tuesday,September
13712.0,United Kingdom,Monday,July
15800.0,United Kingdom,Wednesday,August
16469.0,United Kingdom,Monday,July
13005.0,United Kingdom,Monday,July
14981.0,United Kingdom,Monday,July
17928.0,United Kingdom,Tuesday,October
16261.0,United Kingdom,Monday,July
17883.0,United Kingdom,Friday,November
14619.0,United Kingdom,Thursday,August
13995.0,United Kingdom,Thursday,August
16643.0,United Kingdom,Thursday,August
14246.0,United Kingdom,Monday,August
18040.0,United Kingdom,Thursday,August
16837.0,United Kingdom,Thursday,November
15119.0,United Kingdom,Thursday,August
16325.0,United Kingdom,Thursday,October
14924.0,United Kingdom,Thursday,August
15109.0,United Kingdom,Thursday,August
16623.0,United Kingdom,Thursday,August
12999.0,United Kingdom,Thursday,August
12717.0,Greece,Thursday,August
13962.0,United Kingdom,Thursday,August
18036.0,United Kingdom,Monday,August
14958.0,United Kingdom,Thursday,July
13562.0,United Kingdom,Thursday,September
15775.0,United Kingdom,Thursday,August
17054.0,United Kingdom,Monday,May
13548.0,United Kingdom,Saturday,April
13508.0,United Kingdom,Tuesday,October
13606.0,United Kingdom,Tuesday,October
12447.0,Belgium,Tuesday,October
13570.0,United Kingdom,Tuesday,October
13232.0,United Kingdom,Sunday,May
18129.0,United Kingdom,Tuesday,October
13632.0,United Kingdom,Friday,October
17550.0,United Kingdom,Tuesday,October
15655.0,United Kingdom,Tuesday,October
16188.0,United Kingdom,Wednesday,April
15214.0,United Kingdom,Friday,November
17574.0,United Kingdom,Friday,November
15737.0,United Kingdom,Friday,November
14311.0,United Kingdom,Friday,November
12982.0,United Kingdom,Friday,November
12701.0,Germany,Wednesday,September
12596.0,Spain,Friday,November
14273.0,United Kingdom,Tuesday,July
12363.0,Unspecified,Friday,November
13549.0,United Kingdom,Wednesday,May
15414.0,United Kingdom,Friday,November
13203.0,United Kingdom,Monday,November
14628.0,United Kingdom,Friday,September
14326.0,United Kingdom,Friday,November
13655.0,United Kingdom,Wednesday,August
12910.0,United Kingdom,Thursday,June
13577.0,United Kingdom,Thursday,July
15251.0,United Kingdom,Friday,December
14111.0,United Kingdom,Monday,May
16172.0,United Kingdom,Monday,May
17972.0,United Kingdom,Sunday,December
12463.0,Belgium,Sunday,December
17278.0,United Kingdom,Sunday,December
14844.0,United Kingdom,Sunday,July
15212.0,United Kingdom,Sunday,December
14998.0,United Kingdom,Wednesday,June
13484.0,United Kingdom,Sunday,December
16697.0,United Kingdom,Sunday,December
14931.0,Channel Islands,Thursday,September
18236.0,United Kingdom,Tuesday,July
13740.0,United Kingdom,Wednesday,April
15230.0,United Kingdom,Wednesday,April
15134.0,United Kingdom,Wednesday,September
16309.0,United Kingdom,Wednesday,April
13544.0,United Kingdom,Monday,October
14262.0,United Kingdom,Wednesday,October
13134.0,United Kingdom,Thursday,September
17589.0,United Kingdom,Monday,April
16097.0,United Kingdom,Wednesday,April
13122.0,United Kingdom,Wednesday,April
17746.0,United Kingdom,Wednesday,April
16175.0,United Kingdom,Thursday,June
14834.0,United Kingdom,Thursday,November
16348.0,United Kingdom,Thursday,April
15147.0,United Kingdom,Wednesday,April
16131.0,United Kingdom,Wednesday,October
15813.0,United Kingdom,Thursday,April
17058.0,United Kingdom,Thursday,April
17704.0,United Kingdom,Friday,June
13772.0,United Kingdom,Saturday,April
15935.0,United Kingdom,Thursday,April
16249.0,United Kingdom,Tuesday,October
14198.0,United Kingdom,Thursday,April
13989.0,United Kingdom,Tuesday,May
17930.0,United Kingdom,Thursday,June
14154.0,United Kingdom,Thursday,April
14206.0,United Kingdom,Thursday,April
14482.0,United Kingdom,Tuesday,October
14163.0,United Kingdom,Friday,October
17601.0,United Kingdom,Thursday,April
17142.0,United Kingdom,Thursday,April
12457.0,Switzerland,Wednesday,September
15135.0,United Kingdom,Thursday,April
16806.0,United Kingdom,Thursday,April
13120.0,United Kingdom,Friday,April
13516.0,United Kingdom,Wednesday,September
14323.0,United Kingdom,Friday,April
18079.0,United Kingdom,Tuesday,October
12639.0,Sweden,Friday,April
14700.0,United Kingdom,Friday,April
15027.0,United Kingdom,Friday,April
17367.0,United Kingdom,Friday,April
18213.0,United Kingdom,Sunday,April
13220.0,United Kingdom,Tuesday,April
15985.0,United Kingdom,Sunday,April
16193.0,United Kingdom,Sunday,April
15172.0,United Kingdom,Wednesday,January
15745.0,United Kingdom,Sunday,September
17582.0,United Kingdom,Sunday,April
13474.0,United Kingdom,Sunday,April
17697.0,United Kingdom,Sunday,April
16639.0,United Kingdom,Thursday,August
16947.0,United Kingdom,Monday,April
15491.0,United Kingdom,Monday,April
16617.0,United Kingdom,Monday,April
15265.0,United Kingdom,Monday,November
16226.0,United Kingdom,Monday,April
18009.0,United Kingdom,Monday,April
16399.0,United Kingdom,Sunday,November
14623.0,United Kingdom,Monday,August
15769.0,United Kingdom,Monday,April
15625.0,United Kingdom,Monday,April
15508.0,United Kingdom,Sunday,April
16628.0,United Kingdom,Thursday,August
13647.0,United Kingdom,Thursday,September
15594.0,United Kingdom,Monday,September
13479.0,United Kingdom,Tuesday,April
13376.0,United Kingdom,Friday,May
15717.0,United Kingdom,Tuesday,April
13719.0,United Kingdom,Thursday,June
16633.0,United Kingdom,Tuesday,October
13101.0,United Kingdom,Tuesday,April
15225.0,United Kingdom,Tuesday,April
14152.0,United Kingdom,Tuesday,April
12733.0,USA,Tuesday,April
15436.0,United Kingdom,Sunday,April
17217.0,United Kingdom,Tuesday,April
12656.0,France,Wednesday,August
17734.0,United Kingdom,Tuesday,July
14905.0,United Kingdom,Saturday,May
14148.0,United Kingdom,Wednesday,April
16103.0,United Kingdom,Wednesday,May
14626.0,United Kingdom,Wednesday,September
14868.0,United Kingdom,Friday,June
18246.0,United Kingdom,Wednesday,April
13485.0,United Kingdom,Wednesday,April
15517.0,United Kingdom,Wednesday,April
17115.0,United Kingdom,Wednesday,October
17120.0,United Kingdom,Wednesday,April
15912.0,United Kingdom,Wednesday,April
12506.0,France,Thursday,April
12670.0,France,Tuesday,November
17588.0,United Kingdom,Thursday,April
14759.0,United Kingdom,Thursday,May
16185.0,United Kingdom,Thursday,April
13389.0,United Kingdom,Monday,September
12354.0,Spain,Thursday,April
17631.0,United Kingdom,Thursday,April
17061.0,United Kingdom,Thursday,April
17718.0,United Kingdom,Thursday,April
17630.0,United Kingdom,Thursday,April
16146.0,United Kingdom,Thursday,April
17109.0,United Kingdom,Thursday,April
16587.0,United Kingdom,Thursday,April
12622.0,Germany,Thursday,April
16750.0,United Kingdom,Tuesday,October
13482.0,United Kingdom,Thursday,April
14512.0,United Kingdom,Friday,May
17670.0,United Kingdom,Tuesday,April
16834.0,United Kingdom,Tuesday,April
15108.0,European Community,Thursday,July
16942.0,United Kingdom,Tuesday,June
14640.0,United Kingdom,Tuesday,April
16823.0,United Kingdom,Tuesday,April
15237.0,United Kingdom,Tuesday,April
12573.0,France,Tuesday,April
17854.0,United Kingdom,Tuesday,April
17436.0,United Kingdom,Wednesday,April
16965.0,United Kingdom,Wednesday,April
12840.0,United Kingdom,Wednesday,April
15891.0,United Kingdom,Wednesday,April
17187.0,United Kingdom,Wednesday,April
13637.0,United Kingdom,Wednesday,April
17991.0,United Kingdom,Thursday,April
16418.0,United Kingdom,Wednesday,August
16099.0,United Kingdom,Thursday,April
15768.0,United Kingdom,Tuesday,August
16637.0,United Kingdom,Monday,October
15223.0,United Kingdom,Thursday,April
14240.0,United Kingdom,Sunday,September
15143.0,United Kingdom,Thursday,April
13229.0,United Kingdom,Thursday,April
14973.0,United Kingdom,Thursday,July
14271.0,United Kingdom,Thursday,April
15952.0,United Kingdom,Thursday,April
16227.0,United Kingdom,Thursday,April
17893.0,United Kingdom,Thursday,April
14022.0,United Kingdom,Thursday,April
15210.0,United Kingdom,Thursday,April
16370.0,United Kingdom,Sunday,August
15376.0,United Kingdom,Wednesday,January
14655.0,United Kingdom,Wednesday,January
17615.0,United Kingdom,Friday,January
16055.0,United Kingdom,Saturday,March
14149.0,United Kingdom,Saturday,March
17501.0,United Kingdom,Saturday,March
12643.0,France,Saturday,March
15582.0,United Kingdom,Saturday,March
16230.0,United Kingdom,Sunday,March
18146.0,United Kingdom,Friday,July
15976.0,United Kingdom,Saturday,March
12886.0,United Kingdom,Tuesday,April
17974.0,United Kingdom,Tuesday,November
13524.0,United Kingdom,Tuesday,October
17955.0,United Kingdom,Tuesday,April
16610.0,United Kingdom,Tuesday,April
17394.0,United Kingdom,Tuesday,April
16094.0,United Kingdom,Tuesday,October
14173.0,United Kingdom,Tuesday,April
16258.0,United Kingdom,Tuesday,April
14948.0,United Kingdom,Wednesday,July
17384.0,United Kingdom,Sunday,November
12593.0,France,Thursday,May
14340.0,United Kingdom,Thursday,May
17429.0,United Kingdom,Wednesday,July
13711.0,United Kingdom,Thursday,May
16027.0,United Kingdom,Thursday,June
14515.0,United Kingdom,Thursday,November
16457.0,United Kingdom,Thursday,May
17527.0,United Kingdom,Monday,August
14199.0,United Kingdom,Thursday,May
13888.0,United Kingdom,Thursday,December
14423.0,United Kingdom,Thursday,May
14697.0,United Kingdom,Thursday,May
17522.0,United Kingdom,Tuesday,September
13867.0,United Kingdom,Monday,September
17624.0,United Kingdom,Friday,November
14393.0,United Kingdom,Thursday,May
17578.0,United Kingdom,Thursday,May
13450.0,United Kingdom,Friday,November
17423.0,United Kingdom,Monday,October
18241.0,United Kingdom,Monday,August
16319.0,United Kingdom,Sunday,June
15757.0,United Kingdom,Tuesday,May
17174.0,United Kingdom,Sunday,June
18227.0,United Kingdom,Sunday,June
18235.0,United Kingdom,Thursday,September
13741.0,United Kingdom,Tuesday,September
12394.0,Belgium,Sunday,June
16832.0,United Kingdom,Sunday,June
15258.0,United Kingdom,Friday,June
15552.0,United Kingdom,Sunday,June
18170.0,United Kingdom,Friday,August
13723.0,United Kingdom,Sunday,June
14005.0,United Kingdom,Wednesday,November
15561.0,United Kingdom,Monday,November
16121.0,United Kingdom,Thursday,October
18142.0,United Kingdom,Friday,August
13642.0,United Kingdom,Friday,August
15117.0,United Kingdom,Thursday,November
13561.0,United Kingdom,Friday,August
15704.0,United Kingdom,Friday,August
16232.0,United Kingdom,Friday,August
17410.0,United Kingdom,Saturday,December
13835.0,United Kingdom,Friday,August
13427.0,United Kingdom,Tuesday,November
14353.0,United Kingdom,Friday,August
13003.0,United Kingdom,Monday,September
16756.0,United Kingdom,Monday,September
13492.0,Switzerland,Friday,January
18120.0,United Kingdom,Monday,September
12355.0,Bahrain,Monday,September
17723.0,United Kingdom,Monday,September
14699.0,United Kingdom,Monday,September
12821.0,United Kingdom,Monday,September
13055.0,United Kingdom,Thursday,September
13320.0,United Kingdom,Thursday,September
16357.0,United Kingdom,Saturday,June
18242.0,United Kingdom,Wednesday,September
15865.0,United Kingdom,Friday,October
14397.0,United Kingdom,Wednesday,October
13242.0,United Kingdom,Friday,August
12684.0,France,Wednesday,October
14288.0,United Kingdom,Wednesday,October
15063.0,United Kingdom,Wednesday,October
12592.0,Germany,Tuesday,August
14591.0,United Kingdom,Thursday,November
13990.0,United Kingdom,Wednesday,October
12749.0,United Kingdom,Saturday,January
16320.0,Unspecified,Wednesday,October
14691.0,United Kingdom,Saturday,September
16229.0,United Kingdom,Tuesday,September
14920.0,United Kingdom,Saturday,November
17489.0,United Kingdom,Saturday,November
13404.0,United Kingdom,Saturday,November
15729.0,United Kingdom,Saturday,November
16644.0,United Kingdom,Saturday,November
14731.0,United Kingdom,Saturday,November
15187.0,United Kingdom,Thursday,November
13052.0,United Kingdom,Saturday,November
17664.0,United Kingdom,Saturday,November
14649.0,United Kingdom,Thursday,May
14883.0,United Kingdom,Monday,December
12976.0,United Kingdom,Monday,December
14681.0,United Kingdom,Thursday,September
14421.0,United Kingdom,Monday,December
16116.0,United Kingdom,Monday,December
14988.0,United Kingdom,Monday,December
15489.0,United Kingdom,Thursday,December
14364.0,United Kingdom,Tuesday,June
16006.0,United Kingdom,Monday,December
16184.0,United Kingdom,Friday,August
17932.0,United Kingdom,Monday,December
18221.0,United Kingdom,Saturday,August
14853.0,United Kingdom,Tuesday,November
17658.0,United Kingdom,Monday,November
17764.0,United Kingdom,Thursday,October
14651.0,United Kingdom,Monday,December
14000.0,United Kingdom,Monday,December
13601.0,United Kingdom,Monday,December
17970.0,United Kingdom,Monday,December
15826.0,United Kingdom,Friday,October
15907.0,United Kingdom,Sunday,June
12695.0,France,Wednesday,August
14873.0,United Kingdom,Friday,May
14689.0,United Kingdom,Sunday,May
15440.0,United Kingdom,Sunday,October
16076.0,United Kingdom,Thursday,November
15333.0,United Kingdom,Sunday,May
16283.0,United Kingdom,Thursday,February
17263.0,United Kingdom,Sunday,May
16877.0,United Kingdom,Sunday,November
12674.0,France,Friday,September
16642.0,United Kingdom,Thursday,May
12871.0,United Kingdom,Friday,September
14038.0,United Kingdom,Monday,May
14489.0,United Kingdom,Monday,May
14888.0,United Kingdom,Monday,May
13456.0,United Kingdom,Sunday,November
17898.0,United Kingdom,Monday,May
13976.0,United Kingdom,Tuesday,May
16139.0,United Kingdom,Monday,November
15730.0,United Kingdom,Tuesday,May
16266.0,United Kingdom,Tuesday,May
17505.0,United Kingdom,Friday,January
12690.0,France,Wednesday,May
16446.0,United Kingdom,Wednesday,May
17556.0,United Kingdom,Wednesday,May
13094.0,United Kingdom,Wednesday,May
14583.0,United Kingdom,Monday,July
16818.0,United Kingdom,Thursday,May
13572.0,United Kingdom,Wednesday,May
14009.0,United Kingdom,Wednesday,May
13258.0,United Kingdom,Wednesday,November
14463.0,United Kingdom,Wednesday,May
13192.0,United Kingdom,Monday,May
16987.0,United Kingdom,Sunday,October
13417.0,United Kingdom,Thursday,May
17047.0,United Kingdom,Wednesday,May
15116.0,United Kingdom,Thursday,May
17469.0,United Kingdom,Wednesday,May
16647.0,United Kingdom,Thursday,May
15630.0,United Kingdom,Tuesday,October
17245.0,United Kingdom,Thursday,May
16008.0,United Kingdom,Sunday,September
17871.0,United Kingdom,Thursday,May
13529.0,United Kingdom,Thursday,September
12620.0,France,Thursday,May
15599.0,United Kingdom,Thursday,May
12743.0,Unspecified,Thursday,July
14859.0,United Kingdom,Tuesday,September
15791.0,United Kingdom,Thursday,May
13658.0,United Kingdom,Thursday,September
13887.0,United Kingdom,Thursday,May
12353.0,Bahrain,Thursday,May
14551.0,United Kingdom,Thursday,May
17166.0,United Kingdom,Friday,May
17926.0,United Kingdom,Friday,May
17455.0,United Kingdom,Friday,May
13856.0,United Kingdom,Friday,May
13308.0,United Kingdom,Friday,May
13243.0,United Kingdom,Friday,May
15095.0,United Kingdom,Friday,May
18048.0,United Kingdom,Friday,May
17867.0,United Kingdom,Sunday,September
18287.0,United Kingdom,Saturday,December
18150.0,United Kingdom,Sunday,July
16690.0,United Kingdom,Sunday,May
16038.0,United Kingdom,Sunday,May
13972.0,United Kingdom,Sunday,May
13227.0,United Kingdom,Sunday,May
16801.0,United Kingdom,Sunday,May
13657.0,United Kingdom,Tuesday,November
17176.0,United Kingdom,Sunday,May
14837.0,United Kingdom,Sunday,May
14921.0,United Kingdom,Sunday,May
16341.0,United Kingdom,Thursday,September
14647.0,United Kingdom,Sunday,May
12710.0,Germany,Sunday,May
15292.0,United Kingdom,Sunday,May
15705.0,United Kingdom,Sunday,May
13339.0,United Kingdom,Monday,May
13885.0,United Kingdom,Monday,May
12360.0,Austria,Tuesday,October
13546.0,United Kingdom,Monday,November
13223.0,United Kingdom,Monday,May
13831.0,United Kingdom,Monday,May
18160.0,United Kingdom,Thursday,October
15434.0,United Kingdom,Wednesday,August
15734.0,United Kingdom,Monday,May
13737.0,United Kingdom,Monday,May
13213.0,United Kingdom,Tuesday,October
18018.0,United Kingdom,Tuesday,August
15314.0,United Kingdom,Tuesday,May
17521.0,United Kingdom,Tuesday,May
15042.0,United Kingdom,Tuesday,May
16091.0,United Kingdom,Sunday,August
15804.0,United Kingdom,Wednesday,June
14593.0,United Kingdom,Friday,November
16763.0,United Kingdom,Wednesday,May
12562.0,France,Thursday,May
12815.0,Poland,Wednesday,May
14522.0,United Kingdom,Tuesday,August
16448.0,United Kingdom,Wednesday,May
14584.0,United Kingdom,Thursday,May
12974.0,United Kingdom,Thursday,May
12987.0,United Kingdom,Tuesday,September
14816.0,United Kingdom,Thursday,May
15852.0,United Kingdom,Monday,June
16624.0,United Kingdom,Tuesday,September
12493.0,France,Thursday,May
18232.0,United Kingdom,Tuesday,May
18073.0,United Kingdom,Tuesday,June
16369.0,United Kingdom,Monday,November
14280.0,United Kingdom,Friday,May
17345.0,United Kingdom,Thursday,November
16275.0,United Kingdom,Friday,May
14338.0,United Kingdom,Friday,May
15402.0,United Kingdom,Friday,May
12876.0,Belgium,Thursday,October
12426.0,Germany,Sunday,May
14451.0,United Kingdom,Sunday,May
14823.0,United Kingdom,Sunday,May
15897.0,United Kingdom,Sunday,May
17051.0,United Kingdom,Sunday,May
15925.0,United Kingdom,Sunday,May
12787.0,Netherlands,Friday,September
15863.0,United Kingdom,Monday,November
16483.0,United Kingdom,Tuesday,May
13398.0,United Kingdom,Tuesday,May
13070.0,United Kingdom,Tuesday,May
14819.0,United Kingdom,Friday,June
12790.0,Netherlands,Tuesday,May
15163.0,United Kingdom,Tuesday,May
18204.0,United Kingdom,Monday,August
16810.0,United Kingdom,Tuesday,May
15124.0,United Kingdom,Thursday,January
16969.0,United Kingdom,Thursday,January
13917.0,United Kingdom,Friday,October
16424.0,United Kingdom,Thursday,January
13062.0,United Kingdom,Thursday,January
16484.0,United Kingdom,Sunday,February
15184.0,United Kingdom,Tuesday,October
18135.0,United Kingdom,Tuesday,October
14453.0,United Kingdom,Sunday,February
13437.0,United Kingdom,Sunday,February
12517.0,Germany,Sunday,February
16529.0,United Kingdom,Sunday,February
16239.0,United Kingdom,Sunday,March
14500.0,United Kingdom,Sunday,March
16117.0,United Kingdom,Sunday,March
16593.0,United Kingdom,Sunday,March
13248.0,United Kingdom,Sunday,March
16967.0,United Kingdom,Sunday,March
15405.0,United Kingdom,Sunday,March
16659.0,United Kingdom,Sunday,March
16880.0,United Kingdom,Sunday,September
13435.0,United Kingdom,Tuesday,October
13131.0,United Kingdom,Wednesday,November
14891.0,United Kingdom,Friday,May
16682.0,United Kingdom,Thursday,May
15453.0,United Kingdom,Friday,April
16963.0,United Kingdom,Friday,May
13682.0,United Kingdom,Friday,May
15462.0,United Kingdom,Thursday,June
12449.0,Belgium,Friday,November
15349.0,United Kingdom,Friday,May
16849.0,United Kingdom,Monday,June
12802.0,Netherlands,Monday,June
16298.0,United Kingdom,Wednesday,October
12535.0,France,Monday,June
18248.0,United Kingdom,Monday,June
15386.0,United Kingdom,Monday,June
16611.0,United Kingdom,Monday,June
17252.0,United Kingdom,Monday,June
14542.0,United Kingdom,Wednesday,July
16825.0,United Kingdom,Tuesday,January
12380.0,Belgium,Friday,July
13643.0,United Kingdom,Thursday,August
15073.0,United Kingdom,Wednesday,July
15969.0,United Kingdom,Friday,October
13283.0,United Kingdom,Thursday,November
14375.0,United Kingdom,Wednesday,July
17124.0,United Kingdom,Wednesday,July
17987.0,United Kingdom,Wednesday,July
13395.0,United Kingdom,Wednesday,July
17828.0,Malta,Saturday,August
15743.0,United Kingdom,Saturday,August
17414.0,United Kingdom,Saturday,August
14622.0,United Kingdom,Saturday,August
15609.0,United Kingdom,Saturday,August
14561.0,United Kingdom,Sunday,September
16358.0,United Kingdom,Wednesday,August
15238.0,United Kingdom,Monday,May
13466.0,United Kingdom,Saturday,August
17360.0,United Kingdom,Saturday,August
13510.0,United Kingdom,Tuesday,October
16892.0,United Kingdom,Tuesday,November
14241.0,United Kingdom,Tuesday,September
14132.0,United Kingdom,Tuesday,September
14963.0,United Kingdom,Saturday,November
17169.0,United Kingdom,Thursday,October
15252.0,United Kingdom,Friday,March
17731.0,United Kingdom,Tuesday,September
16113.0,United Kingdom,Tuesday,September
12694.0,France,Tuesday,September
16107.0,United Kingdom,Friday,September
17483.0,United Kingdom,Tuesday,September
15679.0,United Kingdom,Sunday,September
13686.0,United Kingdom,Thursday,October
16581.0,United Kingdom,Thursday,October
17234.0,United Kingdom,Thursday,October
17797.0,United Kingdom,Thursday,November
16614.0,United Kingdom,Thursday,October
12409.0,Switzerland,Thursday,October
15411.0,United Kingdom,Friday,September
18281.0,United Kingdom,Tuesday,December
14984.0,United Kingdom,Sunday,November
12516.0,Germany,Tuesday,December
17265.0,United Kingdom,Tuesday,December
13617.0,United Kingdom,Sunday,October
